DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
3,0303,8,2014,21,2,3,0303,999,999,9,9,320,320,9,9,NEOG,IGNORADO
9,0901,5,2014,28,1,9,0901,999,999,9,9,320,320,4,9,NEOG,IGNORADO
9,0901,7,2014,5,5,9,0901,999,999,9,9,320,320,9,9,NEOG,IGNORADO
11,1104,7,2014,28,4,10,1001,999,999,9,9,320,320,9,9,NEOG,IGNORADO
12,1202,4,2014,19,2,12,1202,999,999,9,9,320,320,9,9,NEOG,IGNORADO
13,1304,9,2014,14,7,13,1304,999,999,9,9,320,320,9,9,NEOG,IGNORADO
17,1711,4,2014,17,3,17,1711,999,999,9,9,320,320,9,9,NEOG,IGNORADO
17,1701,5,2014,14,4,17,1701,999,999,9,9,320,320,9,9,NEOG,IGNORADO
17,1711,5,2014,5,3,17,1711,999,999,9,9,320,320,9,9,NEOG,IGNORADO
17,1703,6,2014,5,5,17,1703,999,999,4,4,320,320,1,1,NEOG,IGNORADO
17,1701,8,2014,25,6,17,1703,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,2,2014,31,1,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,2,2014,14,1,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,4,2014,5,3,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,4,2014,7,4,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,5,2014,17,3,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,7,2014,28,5,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,7,2014,13,6,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,7,2014,15,5,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,8,2014,10,6,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,9,2014,14,7,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
19,1901,5,2014,24,4,20,2001,999,999,9,9,320,320,9,9,NEOG,IGNORADO
20,2001,5,2014,21,3,20,2001,999,999,9,9,320,320,9,9,NEOG,IGNORADO
20,2001,6,2014,28,4,20,2001,999,999,9,9,320,320,9,9,NEOG,IGNORADO
20,2001,7,2014,22,4,20,2001,999,999,9,9,320,320,9,9,NEOG,IGNORADO
20,2001,9,2014,19,6,20,2001,999,999,9,9,320,320,9,9,NEOG,IGNORADO
21,2104,7,2014,16,6,21,2104,999,999,9,9,320,320,9,9,NEOG,IGNORADO
22,2203,1,2014,9,1,22,2203,999,999,9,9,320,320,9,9,NEOG,IGNORADO
22,2215,2,2014,15,1,22,2215,999,999,9,9,320,320,9,9,NEOG,IGNORADO
22,2203,6,2014,28,5,22,2203,999,999,9,9,320,320,9,9,NEOG,IGNORADO
22,2203,7,2014,17,6,22,2203,999,999,9,9,320,320,9,9,NEOG,IGNORADO
22,2215,7,2014,16,6,22,2215,999,999,9,9,320,320,9,1,NEOG,IGNORADO
1,0101,6,2014,21,3,12,1219,57,999,4,9,320,320,4,1,NEOG,IGNORADO
1,0101,6,2014,13,3,22,2201,999,999,9,9,320,320,9,9,NEOG,IGNORADO
20,2001,5,2014,25,3,20,2001,999,999,9,9,320,320,9,9,NEOG,IGNORADO
1,0101,8,2014,11,3,1,0101,999,999,9,9,320,222,9,9,IGNORADO,IGNORADO
5,0509,2,2014,23,1,5,0509,999,999,4,4,320,222,1,1,IGNORADO,IGNORADO
22,2214,8,2014,25,6,22,2214,999,999,9,9,320,222,9,9,IGNORADO,IGNORADO
1,0101,5,2014,13,1,1,0101,999,999,9,9,320,276,9,9,IGNORADO,IGNORADO
2,0201,5,2014,28,3,2,0201,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
2,0201,9,2014,22,8,2,0201,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
12,1201,6,2014,20,1,12,1201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
19,1903,2,2014,10,1,19,1903,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
19,1903,4,2014,3,3,19,1903,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
19,1903,6,2014,13,3,19,1903,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,18,3,19,1903,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
8,0803,2,2014,31,1,8,0803,999,999,1,1,320,320,9,9,IGNORADO,IGNORADO
2,0201,2,2014,31,1,2,0201,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
11,1109,6,2014,6,5,11,1109,999,999,4,4,320,320,1,1,IGNORADO,IGNORADO
1,0114,9,2014,6,5,1,0114,23,999,4,4,320,320,1,9,IGNORADO,IGNORADO
22,2207,4,2014,26,2,12,1216,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
14,1402,8,2014,11,6,14,1402,18,16,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1009,3,2014,18,2,10,1009,23,21,1,1,320,320,9,9,IGNORADO,IGNORADO
22,2205,9,2014,22,7,22,2205,999,25,4,4,320,320,9,9,IGNORADO,IGNORADO
12,1217,8,2014,12,8,12,1217,999,26,9,4,320,320,1,2,IGNORADO,IGNORADO
4,0415,2,2014,18,2,4,0415,26,26,4,1,320,320,9,9,IGNORADO,IGNORADO
4,0415,8,2014,19,5,4,0415,26,26,4,4,320,320,9,9,IGNORADO,IGNORADO
18,1801,6,2014,12,5,18,1801,28,26,4,4,320,320,4,4,IGNORADO,IGNORADO
12,1215,7,2014,7,3,12,1215,29,26,4,4,320,320,9,2,IGNORADO,IGNORADO
12,1217,4,2014,20,1,12,1217,35,26,4,4,320,320,3,2,IGNORADO,IGNORADO
2,0206,7,2014,11,4,2,0206,999,26,9,9,320,320,9,1,IGNORADO,IGNORADO
12,1219,8,2014,11,6,12,1219,31,27,4,4,320,320,2,3,IGNORADO,IGNORADO
22,2205,3,2014,28,2,22,2205,31,27,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,8,2014,11,6,1,0116,27,28,4,4,320,320,3,3,IGNORADO,IGNORADO
1,0117,8,2014,4,6,1,0117,33,28,4,4,320,320,4,4,IGNORADO,IGNORADO
12,1219,6,2014,24,3,12,1219,999,28,9,4,320,320,9,2,IGNORADO,IGNORADO
19,1901,5,2014,7,4,19,1901,26,29,4,4,320,320,9,4,IGNORADO,IGNORADO
11,1108,4,2014,10,2,11,1101,29,29,9,4,320,320,1,4,IGNORADO,IGNORADO
22,2202,3,2014,8,1,22,2202,31,29,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0301,8,2014,27,6,3,0301,32,29,4,4,320,320,4,4,IGNORADO,IGNORADO
19,1903,8,2014,12,6,19,1903,35,29,4,4,320,320,9,9,IGNORADO,IGNORADO
14,1406,6,2014,28,3,14,1406,44,29,9,9,320,320,1,1,IGNORADO,IGNORADO
1,0101,6,2014,15,5,5,0511,999,29,9,9,320,320,9,9,IGNORADO,IGNORADO
11,1101,8,2014,25,3,11,1101,999,29,9,9,320,320,9,4,IGNORADO,IGNORADO
1,0101,3,2014,25,2,1,0103,26,30,4,4,320,320,2,1,IGNORADO,IGNORADO
1,0116,3,2014,27,1,1,0116,31,30,4,4,320,320,4,2,IGNORADO,IGNORADO
12,1219,9,2014,5,6,12,1219,29,31,9,4,320,320,9,2,IGNORADO,IGNORADO
4,0415,6,2014,19,2,4,0415,34,31,4,4,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2014,8,4,13,1301,999,31,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1217,7,2014,5,6,12,1217,999,32,9,4,320,320,9,9,IGNORADO,IGNORADO
11,1106,4,2014,13,1,11,1106,34,34,4,4,320,320,2,2,IGNORADO,IGNORADO
16,1601,3,2014,29,1,16,1609,35,34,1,1,320,320,9,9,IGNORADO,IGNORADO
9,0918,7,2014,10,4,9,0918,35,35,1,1,320,320,1,2,IGNORADO,IGNORADO
4,0416,8,2014,3,6,4,0411,38,36,9,9,320,320,1,1,IGNORADO,IGNORADO
17,1708,8,2014,9,3,17,1708,38,36,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,17,6,1,0103,36,37,4,4,320,320,4,4,IGNORADO,IGNORADO
14,1420,1,2014,7,1,15,1501,999,37,9,2,320,320,9,1,IGNORADO,IGNORADO
14,1401,3,2014,5,2,14,1401,40,38,9,9,320,320,1,1,IGNORADO,IGNORADO
15,1507,6,2014,14,4,15,1507,44,39,4,4,320,320,2,2,IGNORADO,IGNORADO
22,2205,4,2014,6,3,22,2205,999,39,9,4,320,320,1,2,IGNORADO,IGNORADO
14,1418,8,2014,14,4,14,1418,53,40,9,9,320,320,9,9,IGNORADO,IGNORADO
14,1401,6,2014,11,4,14,1401,46,41,9,9,320,320,1,1,IGNORADO,IGNORADO
15,1507,4,2014,20,2,15,1507,48,42,9,4,320,320,1,1,IGNORADO,IGNORADO
4,0415,5,2014,25,3,4,0415,46,44,4,4,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,29,4,1,0105,999,46,9,4,320,320,9,2,IGNORADO,IGNORADO
22,2205,9,2014,4,9,22,2205,999,46,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,28,5,22,2202,45,47,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0103,5,2014,6,2,1,0103,999,47,4,4,320,320,1,2,IGNORADO,IGNORADO
13,1301,3,2014,10,1,13,1301,999,47,9,9,320,320,9,9,IGNORADO,IGNORADO
15,1507,7,2014,29,4,15,1507,51,49,4,4,320,320,3,2,IGNORADO,IGNORADO
21,2102,6,2014,9,5,21,2102,47,50,4,4,320,320,1,2,IGNORADO,IGNORADO
16,1609,4,2014,14,2,16,1609,56,50,9,9,320,320,9,9,IGNORADO,IGNORADO
15,1501,5,2014,13,3,15,1501,50,60,9,9,320,320,1,2,IGNORADO,IGNORADO
4,0415,8,2014,7,7,4,0415,999,68,9,4,320,320,9,9,IGNORADO,IGNORADO
16,1603,4,2014,26,2,16,1603,80,77,4,4,320,320,2,2,IGNORADO,IGNORADO
1,0101,5,2014,23,1,3,0309,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
12,1217,8,2014,19,5,12,1217,999,999,4,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,25,3,12,1210,23,999,4,9,320,320,3,9,IGNORADO,IGNORADO
1,0101,5,2014,6,3,22,2204,24,999,9,4,320,320,9,1,IGNORADO,IGNORADO
1,0111,5,2014,5,3,1,0111,28,999,9,9,320,320,1,9,IGNORADO,IGNORADO
14,1401,2,2014,13,1,14,1401,32,999,9,9,320,320,1,9,IGNORADO,IGNORADO
11,1101,7,2014,8,4,1,0116,33,999,9,9,320,320,9,9,IGNORADO,IGNORADO
15,1507,4,2014,30,1,15,1507,35,999,4,9,320,320,4,9,IGNORADO,IGNORADO
5,0502,3,2014,11,2,5,0513,37,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,16,5,1,0108,38,999,9,9,320,320,1,9,IGNORADO,IGNORADO
5,0506,8,2014,31,7,5,0506,38,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0903,6,2014,12,2,9,0903,39,999,9,9,320,320,9,1,IGNORADO,IGNORADO
13,1301,7,2014,30,5,13,1317,46,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2014,29,1,18,1804,80,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0117,1,2014,7,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,2,2014,16,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,2,2014,24,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,2,2014,23,1,7,0718,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,3,2014,16,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,3,2014,23,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,3,2014,17,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,3,2014,20,1,18,1802,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,3,2014,3,2,5,0505,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
1,0101,3,2014,8,1,1,0106,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
1,0101,3,2014,11,2,1,0106,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,3,2014,13,2,1,0107,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,3,2014,28,1,20,2007,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,3,2014,9,1,5,0513,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,3,2014,11,2,1,0117,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,3,2014,27,2,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0117,3,2014,16,1,1,0117,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2014,5,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2014,8,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2014,7,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2014,6,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2014,11,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2014,20,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2014,6,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2014,12,3,18,1804,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2014,28,1,1,0106,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2014,17,2,12,1215,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2014,17,4,1,0117,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0108,4,2014,7,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0116,4,2014,17,3,1,0116,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2014,30,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2014,24,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2014,15,4,1,0101,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2014,4,2,1,0101,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,0101,5,2014,9,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2014,9,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2014,19,2,11,1101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2014,7,3,13,1301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2014,1,4,1,0102,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
1,0101,5,2014,9,1,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2014,30,1,1,0103,999,999,4,9,320,320,1,9,IGNORADO,IGNORADO
1,0101,5,2014,12,2,6,0604,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2014,19,3,14,1413,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,5,2014,9,4,1,0106,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,5,2014,28,4,10,1015,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0116,5,2014,17,3,1,0116,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,24,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,25,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,22,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,24,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,27,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,7,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,27,1,1,0101,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
1,0101,6,2014,22,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,3,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,1,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,30,4,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,8,5,18,1802,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,2,4,17,1705,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,15,5,1,0106,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,25,3,5,0506,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,6,3,1,0108,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,1,4,1,0110,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2014,27,2,1,0117,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0102,6,2014,2,5,1,0116,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0105,6,2014,10,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,6,2014,15,5,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,6,2014,8,5,1,0114,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,0116,6,2014,24,4,1,0116,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0116,6,2014,25,4,1,0116,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0117,6,2014,29,5,1,0117,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,12,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,5,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,29,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,26,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,9,6,1,0101,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,0101,7,2014,21,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,8,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,13,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,22,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,28,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,5,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,15,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,5,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,26,5,1,0101,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
1,0101,7,2014,4,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,25,4,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,20,2,1,0102,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,23,5,20,2003,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,16,6,18,1804,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,19,3,5,0506,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,13,6,5,0506,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,21,1,1,0108,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,29,5,1,0117,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,29,4,1,0117,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2014,6,5,12,1227,999,999,4,4,320,320,1,1,IGNORADO,IGNORADO
1,0102,7,2014,3,6,1,0102,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0108,7,2014,3,3,1,0108,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,0114,7,2014,28,5,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0116,7,2014,19,2,1,0116,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,12,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,5,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,5,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,31,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,28,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,28,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,10,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,5,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,12,6,6,0602,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,7,5,22,2202,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,8,5,15,1503,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,19,6,19,1904,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,4,2,1,0110,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,6,6,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2014,13,5,1,0117,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0105,8,2014,19,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0105,8,2014,2,7,1,0105,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0106,8,2014,11,6,1,0106,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,8,2014,22,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,8,2014,18,6,1,0114,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
1,0114,8,2014,2,6,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0116,8,2014,10,4,1,0116,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,5,8,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,21,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,3,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,22,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,12,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,9,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,24,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,12,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,14,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,18,8,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,21,8,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,5,6,3,0302,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,21,7,5,0502,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
1,0101,9,2014,1,8,1,0103,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,20,7,18,1804,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,26,6,18,1804,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,25,4,1,0106,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,14,7,15,1507,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
1,0101,9,2014,11,4,5,0513,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2014,24,4,1,0117,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
1,0102,9,2014,4,2,1,0102,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0111,9,2014,25,8,1,0110,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,9,2014,10,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,9,2014,22,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,9,2014,8,4,1,0108,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
2,0201,2,2014,7,2,2,0203,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0203,2,2014,7,1,2,0203,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,3,2014,4,3,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,3,2014,21,2,2,0203,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,4,2014,8,1,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,4,2014,1,4,2,0203,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0202,4,2014,2,4,2,0202,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,5,2014,20,3,2,0207,999,999,4,4,320,320,1,1,IGNORADO,IGNORADO
2,0203,6,2014,21,4,2,0203,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0207,6,2014,15,5,2,0207,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
2,0201,7,2014,6,6,2,0207,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0203,7,2014,3,3,2,0203,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,9,2014,22,8,2,0202,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,9,2014,6,5,2,0203,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0203,9,2014,28,8,2,0203,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0308,2,2014,17,1,3,0308,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0312,2,2014,21,1,3,0312,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0301,3,2014,13,2,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
